model.batch_size	model.optimizer	model.input_dim	feat.tag_filter	feat.last_char	model.metrics	model.layers	result.train_sample_count	result.success	model.architecture	global.train_test_split	feat.data_path	result.feature_count	model.output_dim	result.test_sample_count	model.activations	feat.uniq_lines	feat.use_padding	result.exception	feat.max_lines	feat.include_smaller_ngrams	feat.sample_per_class	result.test_acc	result.class_no	model.nb_epoch	result.test_loss	model.loss	global.nolog	result.running_time	feat.encoding	result.train_loss	result.timestamp	result.train_acc	feat.N	global.comment	model.early_stopping	feat.grep_filter	feat.early_stopping	feat.shuffled	feat.tag_limit_in_cluster
500.0	rmsprop	26070.0	('NOUN', 'VERB')	5.0	['accuracy']	(50, 70)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	26070.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True			True	30000.0	0.9596666666666668	2.0	300.0	0.12272377108875662	binary_crossentropy	False	0 days 00:01:40.924609	latin2	0.08002594424504787	2016-12-18 01:53:14.284362	0.9730555555555556	3.0		True				
500.0	rmsprop	26070.0	('NOUN', 'VERB')	5.0	['accuracy']	(50, 80)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	26070.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True			True	30000.0	0.9595	2.0	300.0	0.12941216431496044	binary_crossentropy	False	0 days 00:01:29.557898	latin2	0.08109755233027628	2016-12-18 01:55:09.408554	0.9721296296296296	3.0		True				
500.0	rmsprop	26070.0	('NOUN', 'VERB')	5.0	['accuracy']	(50, 90)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	26070.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True			True	30000.0	0.9553333333333334	2.0	300.0	0.1370352081808572	binary_crossentropy	False	0 days 00:01:48.810012	latin2	0.07547815706410135	2016-12-18 01:56:53.423091	0.9749814814814814	3.0		True				
500.0	rmsprop	26070.0	('NOUN', 'VERB')	5.0	['accuracy']	(50, 100)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	26070.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True			True	30000.0	0.9588333333333332	2.0	300.0	0.12421129465289416	binary_crossentropy	False	0 days 00:01:41.407126	latin2	0.07929498709851221	2016-12-18 01:58:56.698367	0.9734259259259259	3.0		True				
500.0	rmsprop	26070.0	('NOUN', 'VERB')	5.0	['accuracy']	(60, 10)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	26070.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True			True	30000.0	0.9575	2.0	300.0	0.13345615114023288	binary_crossentropy	False	0 days 00:02:24.381581	latin2	0.07927248025513081	2016-12-18 02:00:52.675056	0.974462962962963	3.0		True				
500.0	rmsprop	26070.0	('NOUN', 'VERB')	5.0	['accuracy']	(60, 20)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	26070.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True			True	30000.0	0.96	2.0	300.0	0.1234272240952899	binary_crossentropy	False	0 days 00:02:02.624214	latin2	0.07819475829008	2016-12-18 02:03:31.621474	0.973824074074074	3.0		True				
500.0	rmsprop	26070.0	('NOUN', 'VERB')	5.0	['accuracy']	(60, 30)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	26070.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True			True	30000.0	0.9571666666666668	2.0	300.0	0.13248361685189108	binary_crossentropy	False	0 days 00:02:02.664857	latin2	0.0795837721456946	2016-12-18 02:05:49.074393	0.9731203703703704	3.0		True				
500.0	rmsprop	26070.0	('NOUN', 'VERB')	5.0	['accuracy']	(60, 40)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	26070.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True			True	30000.0	0.96	2.0	300.0	0.12193257665572067	binary_crossentropy	False	0 days 00:01:48.341054	latin2	0.07859444520351719	2016-12-18 02:08:06.122452	0.9737037037037036	3.0		True				
500.0	rmsprop	26070.0	('NOUN', 'VERB')	5.0	['accuracy']	(60, 50)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	26070.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True			True	30000.0	0.9576666666666668	2.0	300.0	0.13705166036480418	binary_crossentropy	False	0 days 00:01:48.453365	latin2	0.07831395136282124	2016-12-18 02:10:09.072161	0.9742407407407409	3.0		True				
500.0	rmsprop	26070.0	('NOUN', 'VERB')	5.0	['accuracy']	(60, 60)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	26070.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True			True	30000.0	0.9601666666666666	2.0	300.0	0.12374994880504285	binary_crossentropy	False	0 days 00:01:48.420492	latin2	0.07837159443762222	2016-12-18 02:12:11.919650	0.9739537037037036	3.0		True				
500.0	rmsprop	58359.0	('NOUN', 'VERB')	10.0	['accuracy']	(40, 40)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	58359.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9673333333333334	2.0	300.0	0.10037432853458447	binary_crossentropy	False	0 days 00:03:04.083506	latin2	0.04258309888715545	2016-12-18 18:37:44.415883	0.9866481481481482	3.0		True				
500.0	rmsprop	53624.0	('NOUN', 'VERB')	9.0	['accuracy']	(40, 40)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	53624.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.967	2.0	300.0	0.1064946791716308	binary_crossentropy	False	0 days 00:02:34.723684	latin2	0.046645269353748985	2016-12-18 18:41:11.616131	0.9844537037037036	3.0		True				
500.0	rmsprop	17701.0	('NOUN', 'VERB')	4.0	['accuracy']	(40, 40)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	17701.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9470833333333334	2.0	300.0	0.14852177428702512	binary_crossentropy	False	0 days 00:01:20.215543	latin2	0.11308891814747064	2016-12-18 18:44:07.087904	0.9585092592592592	3.0		True				
500.0	rmsprop	9838.0	('NOUN', 'VERB')	3.0	['accuracy']	(40, 40)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	9838.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9241666666666668	2.0	300.0	0.19059121769169968	binary_crossentropy	False	0 days 00:00:42.888766	latin2	0.1795953041927682	2016-12-18 18:45:37.248612	0.9259814814814816	3.0		True				
500.0	rmsprop	3780.0	('NOUN', 'VERB')	2.0	['accuracy']	(40, 40)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	3780.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.8508333333333333	2.0	300.0	0.3307256962855657	binary_crossentropy	False	0 days 00:00:21.815472	latin2	0.32375327415709143	2016-12-18 18:46:27.578454	0.8580555555555556	3.0		True				
500.0	rmsprop	576.0	('NOUN', 'VERB')	1.0	['accuracy']	(40, 40)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	576.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.73	2.0	300.0	0.5485010009606679	binary_crossentropy	False	0 days 00:00:03.608212	latin2	0.5475814384796002	2016-12-18 18:46:55.269459	0.7257592592592592	3.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(10, 10)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9463333333333334	2.0	300.0	0.1598692326111098	binary_crossentropy	False	0 days 00:00:50.898418	latin2	0.11923610887428125	2016-12-18 19:01:20.604055	0.9595462962962964	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(10, 20)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.948	2.0	300.0	0.14966070051242908	binary_crossentropy	False	0 days 00:00:38.143144	latin2	0.12159934449871933	2016-12-18 19:02:18.662263	0.9587962962962964	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(10, 30)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9423333333333334	2.0	300.0	0.1652650307615598	binary_crossentropy	False	0 days 00:00:41.340150	latin2	0.11819187835748825	2016-12-18 19:03:03.917598	0.9589814814814814	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(10, 40)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9509166666666666	2.0	300.0	0.14169229900836944	binary_crossentropy	False	0 days 00:00:39.888648	latin2	0.1223861891872905	2016-12-18 19:03:52.304225	0.9562314814814816	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(10, 50)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9486666666666668	2.0	300.0	0.14534755555788675	binary_crossentropy	False	0 days 00:00:42.965735	latin2	0.1181908422237331	2016-12-18 19:04:39.297576	0.9596574074074076	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(10, 60)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9461666666666668	2.0	300.0	0.15886721077313026	binary_crossentropy	False	0 days 00:00:35.182982	latin2	0.12136074067224507	2016-12-18 19:05:29.615549	0.9566388888888888	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(10, 70)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.94275	2.0	300.0	0.15886595795862374	binary_crossentropy	False	0 days 00:00:36.575898	latin2	0.11915949425035742	2016-12-18 19:06:11.939364	0.9588796296296296	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(10, 80)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.946	2.0	300.0	0.15654622234404084	binary_crossentropy	False	0 days 00:00:35.667406	latin2	0.1199988675693533	2016-12-18 19:06:55.693339	0.9582222222222222	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(10, 90)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.95025	2.0	300.0	0.15076415845689675	binary_crossentropy	False	0 days 00:00:39.987665	latin2	0.118829148531374	2016-12-18 19:07:38.565946	0.9583148148148148	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(10, 100)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9461666666666668	2.0	300.0	0.15389282481806973	binary_crossentropy	False	0 days 00:00:27.532506	latin2	0.12429415834343267	2016-12-18 19:08:25.817556	0.9558796296296296	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(20, 10)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9545	2.0	300.0	0.14113947198415794	binary_crossentropy	False	0 days 00:00:50.874913	latin2	0.11632123207976973	2016-12-18 19:09:00.536572	0.9614537037037038	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(20, 20)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9484166666666668	2.0	300.0	0.1453613467849791	binary_crossentropy	False	0 days 00:00:40.645788	latin2	0.11835021284388172	2016-12-18 19:09:58.590747	0.9602962962962964	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(20, 30)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9441666666666668	2.0	300.0	0.15599759558339912	binary_crossentropy	False	0 days 00:00:33.853666	latin2	0.11909844981244315	2016-12-18 19:10:46.441220	0.9581018518518518	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(20, 40)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9458333333333332	2.0	300.0	0.1580026299978296	binary_crossentropy	False	0 days 00:00:29.152259	latin2	0.11860129608758894	2016-12-18 19:11:27.509792	0.9586111111111112	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(20, 50)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9479166666666666	2.0	300.0	0.14776981289839994	binary_crossentropy	False	0 days 00:00:29.079015	latin2	0.12157176028302424	2016-12-18 19:12:03.941373	0.9579074074074074	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(20, 60)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9481666666666668	2.0	300.0	0.1553345606091122	binary_crossentropy	False	0 days 00:00:37.669586	latin2	0.12223103016394155	2016-12-18 19:12:40.301988	0.9576944444444444	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(20, 70)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9459166666666666	2.0	300.0	0.14898948180799684	binary_crossentropy	False	0 days 00:00:24.421936	latin2	0.12343891823257284	2016-12-18 19:13:25.298069	0.955962962962963	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(20, 80)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9456666666666668	2.0	300.0	0.15488303479428092	binary_crossentropy	False	0 days 00:00:26.115594	latin2	0.1213282478645582	2016-12-18 19:13:57.134470	0.9567407407407408	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(20, 90)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.94925	2.0	300.0	0.14858152119691173	binary_crossentropy	False	0 days 00:00:27.723488	latin2	0.11967985842480428	2016-12-18 19:14:30.685056	0.9577037037037036	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(20, 100)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9450833333333334	2.0	300.0	0.1547276356679698	binary_crossentropy	False	0 days 00:00:24.700241	latin2	0.1227413652882118	2016-12-18 19:15:05.782272	0.9573703703703704	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(30, 10)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9455	2.0	300.0	0.15843959110602734	binary_crossentropy	False	0 days 00:00:41.194846	latin2	0.11723857938829395	2016-12-18 19:15:37.940812	0.9620277777777778	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(30, 20)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9498333333333332	2.0	300.0	0.1519943527157108	binary_crossentropy	False	0 days 00:00:38.994201	latin2	0.11689939067057438	2016-12-18 19:16:26.587196	0.9595462962962964	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(30, 30)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.946	2.0	300.0	0.15378350613514585	binary_crossentropy	False	0 days 00:00:32.731324	latin2	0.1177898155434954	2016-12-18 19:17:13.030336	0.9591018518518518	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(30, 40)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9394166666666668	2.0	300.0	0.16359239762773115	binary_crossentropy	False	0 days 00:00:26.272751	latin2	0.12178918369921544	2016-12-18 19:17:53.270811	0.9579814814814814	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(30, 50)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.94625	2.0	300.0	0.14436108251164356	binary_crossentropy	False	0 days 00:00:27.938221	latin2	0.122835781517956	2016-12-18 19:18:27.028503	0.956898148148148	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(30, 60)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.949	2.0	300.0	0.14839238807434835	binary_crossentropy	False	0 days 00:00:27.924545	latin2	0.12070762324588442	2016-12-18 19:19:02.428933	0.9575462962962964	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(30, 70)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9476666666666668	2.0	300.0	0.1501021710491429	binary_crossentropy	False	0 days 00:00:28.014643	latin2	0.11790658027150976	2016-12-18 19:19:38.403571	0.9589814814814814	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(30, 80)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.95	2.0	300.0	0.15169586745463312	binary_crossentropy	False	0 days 00:00:24.874042	latin2	0.11995666010467405	2016-12-18 19:20:13.917796	0.9582037037037036	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(30, 90)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9436666666666668	2.0	300.0	0.15627531680837273	binary_crossentropy	False	0 days 00:00:26.484924	latin2	0.11921650018756864	2016-12-18 19:20:46.280821	0.9582777777777778	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(30, 100)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.951	2.0	300.0	0.138666817702353	binary_crossentropy	False	0 days 00:00:26.508678	latin2	0.12222445535383845	2016-12-18 19:21:20.304605	0.9568425925925926	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(40, 10)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9470833333333334	2.0	300.0	0.1519034413273136	binary_crossentropy	False	0 days 00:00:33.403633	latin2	0.11826579689303482	2016-12-18 19:21:54.369664	0.9613055555555556	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(40, 20)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.94575	2.0	300.0	0.16057336774095893	binary_crossentropy	False	0 days 00:00:30.168785	latin2	0.11830989250071625	2016-12-18 19:22:35.346553	0.9596296296296296	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(40, 30)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9485833333333332	2.0	300.0	0.15130078564273813	binary_crossentropy	False	0 days 00:00:26.959416	latin2	0.12095778198526412	2016-12-18 19:23:13.107051	0.9583703703703704	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(40, 40)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.94525	2.0	300.0	0.15727319525678954	binary_crossentropy	False	0 days 00:00:24.536002	latin2	0.12192193447391468	2016-12-18 19:23:47.621924	0.9572962962962964	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(40, 50)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.94675	2.0	300.0	0.1536286270606021	binary_crossentropy	False	0 days 00:00:25.436464	latin2	0.12146934706966082	2016-12-18 19:24:19.780654	0.9580833333333332	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(40, 60)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9455	2.0	300.0	0.15463714686284466	binary_crossentropy	False	0 days 00:00:22.144210	latin2	0.12002762783908595	2016-12-18 19:24:52.797721	0.9573703703703704	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(40, 70)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.95225	2.0	300.0	0.1376735805167506	binary_crossentropy	False	0 days 00:00:23.867307	latin2	0.12318456504369775	2016-12-18 19:25:22.595235	0.9566388888888888	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(40, 80)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.95125	2.0	300.0	0.14508046616024028	binary_crossentropy	False	0 days 00:00:28.829181	latin2	0.12002973931751867	2016-12-18 19:25:54.138250	0.9573425925925926	2.0		True				
500.0	rmsprop	7101.0	('NOUN', 'VERB')	6.0	['accuracy']	(40, 90)	54000.0	True	FFNN	0.9	/mnt/store/hlt/Language/Hungarian/Crawl/Web2/ana/xaa.tagged	7101.0	2.0	6000.0	('sigmoid', 'sigmoid', 'sigmoid')	True	True		10000000.0	True	30000.0	0.9463333333333334	2.0	300.0	0.1551932791310052	binary_crossentropy	False	0 days 00:00:23.932594	latin2	0.12159887766217192	2016-12-18 19:26:30.676385	0.9580555555555555	2.0		True				
